Feature_Reaction,Feature_Mode,Shap_Value,Cycle
PDHa,0,0.0,regressor_model_2.pkl
HEPCT,0,0.0,regressor_model_2.pkl
SERAT_copy1,0,0.0,regressor_model_2.pkl
VALTA,0,0.0,regressor_model_2.pkl
SUCOAS,0,0.0,regressor_model_2.pkl
FRDO4r,1,0.0,regressor_model_2.pkl
GLNS_copy1,0,0.0,regressor_model_2.pkl
ILEDHr_1,0,0.0,regressor_model_2.pkl
ENO,0,0.0,regressor_model_2.pkl
RBK,0,0.0,regressor_model_2.pkl
ALATRS,0,0.0,regressor_model_2.pkl
PTPATi,0,0.0,regressor_model_2.pkl
FDH,1,0.0,regressor_model_2.pkl
NDPK3,0,0.0,regressor_model_2.pkl
DHAD1_copy2,0,0.0,regressor_model_2.pkl
PHETA1,0,0.0,regressor_model_2.pkl
FALDM,0,0.0,regressor_model_2.pkl
PPND,0,0.0,regressor_model_2.pkl
PPK,0,0.0,regressor_model_2.pkl
PPA,0,0.0,regressor_model_2.pkl
PRASCSi_copy1,1,0.0,regressor_model_2.pkl
AROH,0,0.0,regressor_model_2.pkl
GLUSy,0,0.0,regressor_model_2.pkl
GLYALDDr,1,0.0,regressor_model_2.pkl
LLEUDr,0,0.0,regressor_model_2.pkl
AGMDA,0,0.0,regressor_model_2.pkl
GLYCK,0,0.0,regressor_model_2.pkl
FE3DCITR,0,0.0,regressor_model_2.pkl
TRPS1_copy1,0,0.0,regressor_model_2.pkl
AKGDH,1,0.07672307454740256,regressor_model_2.pkl
IDPh_1,0,0.0,regressor_model_2.pkl
DLYSOXGAT,0,0.0,regressor_model_2.pkl
NDP8,0,0.0,regressor_model_2.pkl
TALA,0,0.0,regressor_model_2.pkl
URO_c,0,0.0,regressor_model_2.pkl
PGI,1,0.0,regressor_model_2.pkl
ICL,1,0.08986354126653345,regressor_model_2.pkl
PSCVT_copy1,0,0.0,regressor_model_2.pkl
PGK,0,0.0,regressor_model_2.pkl
HDH,0,0.0,regressor_model_2.pkl
ALDD1,0,0.0,regressor_model_2.pkl
FE3DCITCH,0,0.0,regressor_model_2.pkl
AGPOP,0,0.0,regressor_model_2.pkl
PRAIi_copy2,0,0.0,regressor_model_2.pkl
CBMKr,0,0.0,regressor_model_2.pkl
1PPDCRc,1,0.0,regressor_model_2.pkl
GAPDi_nadp,0,0.0,regressor_model_2.pkl
FE3PYOVDL,0,0.0,regressor_model_2.pkl
PGM,0,0.0,regressor_model_2.pkl
PMANM,0,0.0,regressor_model_2.pkl
ILETA,0,0.0,regressor_model_2.pkl
LEUTA,0,0.0,regressor_model_2.pkl
R15BPK,0,0.0,regressor_model_2.pkl
LYSRC,0,0.0,regressor_model_2.pkl
OXOADLR,0,0.0,regressor_model_2.pkl
TRPS3,0,0.0,regressor_model_2.pkl
H2CO3D,0,0.0,regressor_model_2.pkl
SERAT_copy2,0,0.0,regressor_model_2.pkl
HSK,0,0.0,regressor_model_2.pkl
PPNDH,0,0.0,regressor_model_2.pkl
PSCVT_copy2,0,0.0,regressor_model_2.pkl
G5SD_copy2,0,0.0,regressor_model_2.pkl
ADK1,0,0.0,regressor_model_2.pkl
NTD4,0,0.0,regressor_model_2.pkl
PHETHPTOX3,0,0.0,regressor_model_2.pkl
ALATA_L,0,0.0,regressor_model_2.pkl
MEPCT_1,0,0.0,regressor_model_2.pkl
PDH,0,0.0,regressor_model_2.pkl
MALS,0,0.0,regressor_model_2.pkl
ANHMK,0,0.0,regressor_model_2.pkl
RECOAH7,0,0.0,regressor_model_2.pkl
GLUDxi,0,0.0,regressor_model_2.pkl
TRPS1_copy2,0,0.0,regressor_model_2.pkl
ALLTN,0,0.0,regressor_model_2.pkl
NDPK5,0,0.0,regressor_model_2.pkl
HISTD,0,0.0,regressor_model_2.pkl
ME2,1,0.0,regressor_model_2.pkl
GLXCL,0,0.0,regressor_model_2.pkl
PRPPS,0,0.0,regressor_model_2.pkl
URIH,0,0.0,regressor_model_2.pkl
PPCK,0,0.0040718154492589975,regressor_model_2.pkl
ALAR,0,0.0,regressor_model_2.pkl
HPYRI,0,0.0,regressor_model_2.pkl
PRAIi_copy1,0,0.0,regressor_model_2.pkl
CSPMDDH,0,0.0,regressor_model_2.pkl
MAN1PT2,0,0.0,regressor_model_2.pkl
HCO3E,0,0.0,regressor_model_2.pkl
DHAD1_copy1,0,0.0,regressor_model_2.pkl
APPAT,0,0.0,regressor_model_2.pkl
ADPT,0,0.0,regressor_model_2.pkl
PRASCSi_copy2,0,0.0,regressor_model_2.pkl
CBPS,0,0.0,regressor_model_2.pkl
FRDO7r,0,0.0,regressor_model_2.pkl
TRSARr,1,0.0,regressor_model_2.pkl
G5SD_copy1,0,0.0,regressor_model_2.pkl
GLNS_copy2,0,0.0,regressor_model_2.pkl
FRDO6r,0,0.0,regressor_model_2.pkl
MDH,0,0.0,regressor_model_2.pkl
PPM,0,0.0,regressor_model_2.pkl
PTRCTA2,0,0.0,regressor_model_2.pkl
DMALRED,0,0.0,regressor_model_2.pkl
G3PD2,0,0.0,regressor_model_2.pkl
DLYSPYRAT,0,0.0,regressor_model_2.pkl
DHSKDH,0,0.0,regressor_model_2.pkl
VALDHr,0,0.0,regressor_model_2.pkl
MEPCT,0,0.0,regressor_model_2.pkl
LSERDHr,0,0.0,regressor_model_2.pkl
G6PDH2r,1,0.0,regressor_model_2.pkl
DHQTi_copy1,0,0.0,regressor_model_2.pkl
DHQTi_copy2,0,0.0,regressor_model_2.pkl
HPYRRx,0,0.0,regressor_model_2.pkl
GLUDy,0,0.0,regressor_model_2.pkl
LTDCL,0,0.0,regressor_model_2.pkl
H2CO3D2,0,0.0,regressor_model_2.pkl
GAPD,0,0.0,regressor_model_2.pkl
SSALy,1,0.08814808401395267,regressor_model_2.pkl
GLYCTO1,0,0.0,regressor_model_2.pkl
ACS,0,0.0,regressor_model_2.pkl
PDHa,0,0.0,regressor_model_2.pkl
HEPCT,0,0.0,regressor_model_2.pkl
SERAT_copy1,0,0.0,regressor_model_2.pkl
VALTA,0,0.0,regressor_model_2.pkl
SUCOAS,0,0.0,regressor_model_2.pkl
FRDO4r,1,0.0,regressor_model_2.pkl
GLNS_copy1,0,0.0,regressor_model_2.pkl
ILEDHr_1,0,0.0,regressor_model_2.pkl
ENO,0,0.0,regressor_model_2.pkl
RBK,0,0.0,regressor_model_2.pkl
ALATRS,0,0.0,regressor_model_2.pkl
PTPATi,0,0.0,regressor_model_2.pkl
FDH,1,0.0,regressor_model_2.pkl
NDPK3,0,0.0,regressor_model_2.pkl
DHAD1_copy2,0,0.0,regressor_model_2.pkl
PHETA1,1,0.0,regressor_model_2.pkl
FALDM,0,0.0,regressor_model_2.pkl
PPND,0,0.0,regressor_model_2.pkl
PPK,0,0.0,regressor_model_2.pkl
PPA,0,0.0,regressor_model_2.pkl
PRASCSi_copy1,1,0.0,regressor_model_2.pkl
AROH,0,0.0,regressor_model_2.pkl
GLUSy,0,0.0,regressor_model_2.pkl
GLYALDDr,1,0.0,regressor_model_2.pkl
LLEUDr,0,0.0,regressor_model_2.pkl
AGMDA,0,0.0,regressor_model_2.pkl
GLYCK,0,0.0,regressor_model_2.pkl
FE3DCITR,0,0.0,regressor_model_2.pkl
TRPS1_copy1,0,0.0,regressor_model_2.pkl
AKGDH,1,0.07969373917663668,regressor_model_2.pkl
IDPh_1,0,0.0,regressor_model_2.pkl
DLYSOXGAT,0,0.0,regressor_model_2.pkl
NDP8,0,0.0,regressor_model_2.pkl
TALA,0,0.0,regressor_model_2.pkl
URO_c,0,0.0,regressor_model_2.pkl
PGI,1,0.0,regressor_model_2.pkl
ICL,1,0.09130777156339129,regressor_model_2.pkl
PSCVT_copy1,0,0.0,regressor_model_2.pkl
PGK,0,0.0,regressor_model_2.pkl
HDH,0,0.0,regressor_model_2.pkl
ALDD1,0,0.0,regressor_model_2.pkl
FE3DCITCH,0,0.0,regressor_model_2.pkl
AGPOP,0,0.0,regressor_model_2.pkl
PRAIi_copy2,0,0.0,regressor_model_2.pkl
CBMKr,0,0.0,regressor_model_2.pkl
1PPDCRc,1,0.0,regressor_model_2.pkl
GAPDi_nadp,0,0.0,regressor_model_2.pkl
FE3PYOVDL,0,0.0,regressor_model_2.pkl
PGM,0,0.0,regressor_model_2.pkl
PMANM,0,0.0,regressor_model_2.pkl
ILETA,0,0.0,regressor_model_2.pkl
LEUTA,0,0.0,regressor_model_2.pkl
R15BPK,0,0.0,regressor_model_2.pkl
LYSRC,0,0.0,regressor_model_2.pkl
OXOADLR,0,0.0,regressor_model_2.pkl
TRPS3,0,0.0,regressor_model_2.pkl
H2CO3D,0,0.0,regressor_model_2.pkl
SERAT_copy2,0,0.0,regressor_model_2.pkl
HSK,0,0.0,regressor_model_2.pkl
PPNDH,0,0.0,regressor_model_2.pkl
PSCVT_copy2,0,0.0,regressor_model_2.pkl
G5SD_copy2,0,0.0,regressor_model_2.pkl
ADK1,0,0.0,regressor_model_2.pkl
NTD4,0,0.0,regressor_model_2.pkl
PHETHPTOX3,0,0.0,regressor_model_2.pkl
ALATA_L,0,0.0,regressor_model_2.pkl
MEPCT_1,0,0.0,regressor_model_2.pkl
PDH,0,0.0,regressor_model_2.pkl
MALS,0,0.0,regressor_model_2.pkl
ANHMK,0,0.0,regressor_model_2.pkl
RECOAH7,0,0.0,regressor_model_2.pkl
GLUDxi,0,0.0,regressor_model_2.pkl
TRPS1_copy2,0,0.0,regressor_model_2.pkl
ALLTN,0,0.0,regressor_model_2.pkl
NDPK5,0,0.0,regressor_model_2.pkl
HISTD,0,0.0,regressor_model_2.pkl
ME2,0,0.0,regressor_model_2.pkl
GLXCL,0,0.0,regressor_model_2.pkl
PRPPS,0,0.0,regressor_model_2.pkl
URIH,0,0.0,regressor_model_2.pkl
PPCK,0,0.0,regressor_model_2.pkl
ALAR,0,0.0,regressor_model_2.pkl
HPYRI,0,0.0,regressor_model_2.pkl
PRAIi_copy1,0,0.0,regressor_model_2.pkl
CSPMDDH,0,0.0,regressor_model_2.pkl
MAN1PT2,0,0.0,regressor_model_2.pkl
HCO3E,0,0.0,regressor_model_2.pkl
DHAD1_copy1,0,0.0,regressor_model_2.pkl
APPAT,0,0.0,regressor_model_2.pkl
ADPT,0,0.0,regressor_model_2.pkl
PRASCSi_copy2,0,0.0,regressor_model_2.pkl
CBPS,0,0.0,regressor_model_2.pkl
FRDO7r,0,0.0,regressor_model_2.pkl
TRSARr,1,0.0,regressor_model_2.pkl
G5SD_copy1,0,0.0,regressor_model_2.pkl
GLNS_copy2,0,0.0,regressor_model_2.pkl
FRDO6r,0,0.0,regressor_model_2.pkl
MDH,0,0.0,regressor_model_2.pkl
PPM,0,0.0,regressor_model_2.pkl
PTRCTA2,0,0.0,regressor_model_2.pkl
DMALRED,0,0.0,regressor_model_2.pkl
G3PD2,0,0.0,regressor_model_2.pkl
DLYSPYRAT,0,0.0,regressor_model_2.pkl
DHSKDH,0,0.0,regressor_model_2.pkl
VALDHr,0,0.0,regressor_model_2.pkl
MEPCT,0,0.0,regressor_model_2.pkl
LSERDHr,0,0.0,regressor_model_2.pkl
G6PDH2r,1,0.0,regressor_model_2.pkl
DHQTi_copy1,0,0.0,regressor_model_2.pkl
DHQTi_copy2,1,0.0,regressor_model_2.pkl
HPYRRx,0,0.0,regressor_model_2.pkl
GLUDy,0,0.0,regressor_model_2.pkl
LTDCL,0,0.0,regressor_model_2.pkl
H2CO3D2,0,0.0,regressor_model_2.pkl
GAPD,0,0.0,regressor_model_2.pkl
SSALy,1,0.03206420830343161,regressor_model_2.pkl
GLYCTO1,0,0.0,regressor_model_2.pkl
ACS,0,0.0,regressor_model_2.pkl
PDHa,0,0.0,regressor_model_2.pkl
HEPCT,0,0.0,regressor_model_2.pkl
SERAT_copy1,0,0.0,regressor_model_2.pkl
VALTA,0,0.0,regressor_model_2.pkl
SUCOAS,0,0.024374962291557667,regressor_model_2.pkl
FRDO4r,1,0.0,regressor_model_2.pkl
GLNS_copy1,0,0.0,regressor_model_2.pkl
ILEDHr_1,0,0.0,regressor_model_2.pkl
ENO,0,0.0,regressor_model_2.pkl
RBK,0,0.0,regressor_model_2.pkl
ALATRS,0,0.0,regressor_model_2.pkl
PTPATi,0,0.0,regressor_model_2.pkl
FDH,0,0.0,regressor_model_2.pkl
NDPK3,0,0.0,regressor_model_2.pkl
DHAD1_copy2,1,0.0,regressor_model_2.pkl
PHETA1,0,0.0,regressor_model_2.pkl
FALDM,0,0.0,regressor_model_2.pkl
PPND,0,0.0,regressor_model_2.pkl
PPK,0,0.0,regressor_model_2.pkl
PPA,0,0.0,regressor_model_2.pkl
PRASCSi_copy1,0,0.0,regressor_model_2.pkl
AROH,0,0.0,regressor_model_2.pkl
GLUSy,1,0.0,regressor_model_2.pkl
GLYALDDr,1,0.0,regressor_model_2.pkl
LLEUDr,0,0.0,regressor_model_2.pkl
AGMDA,0,0.0,regressor_model_2.pkl
GLYCK,0,0.0,regressor_model_2.pkl
FE3DCITR,0,0.0,regressor_model_2.pkl
TRPS1_copy1,0,0.0,regressor_model_2.pkl
AKGDH,1,-0.010629726009616501,regressor_model_2.pkl
IDPh_1,0,0.0,regressor_model_2.pkl
DLYSOXGAT,0,0.0,regressor_model_2.pkl
NDP8,0,0.0,regressor_model_2.pkl
TALA,0,0.0,regressor_model_2.pkl
URO_c,0,0.0,regressor_model_2.pkl
PGI,1,0.0,regressor_model_2.pkl
ICL,1,0.03152261171155871,regressor_model_2.pkl
PSCVT_copy1,0,0.0,regressor_model_2.pkl
PGK,0,0.0,regressor_model_2.pkl
HDH,0,0.0,regressor_model_2.pkl
ALDD1,0,0.0,regressor_model_2.pkl
FE3DCITCH,0,0.0,regressor_model_2.pkl
AGPOP,0,0.0,regressor_model_2.pkl
PRAIi_copy2,0,0.0,regressor_model_2.pkl
CBMKr,0,0.0,regressor_model_2.pkl
1PPDCRc,0,-0.02512233741641052,regressor_model_2.pkl
GAPDi_nadp,0,0.0,regressor_model_2.pkl
FE3PYOVDL,0,0.0,regressor_model_2.pkl
PGM,0,0.0,regressor_model_2.pkl
PMANM,0,0.0,regressor_model_2.pkl
ILETA,0,0.0,regressor_model_2.pkl
LEUTA,0,0.0,regressor_model_2.pkl
R15BPK,0,0.0,regressor_model_2.pkl
LYSRC,0,0.0,regressor_model_2.pkl
OXOADLR,0,0.0,regressor_model_2.pkl
TRPS3,0,0.0,regressor_model_2.pkl
H2CO3D,0,0.0,regressor_model_2.pkl
SERAT_copy2,0,0.0,regressor_model_2.pkl
HSK,0,0.0,regressor_model_2.pkl
PPNDH,0,0.0,regressor_model_2.pkl
PSCVT_copy2,0,0.0,regressor_model_2.pkl
G5SD_copy2,0,0.0,regressor_model_2.pkl
ADK1,0,0.0,regressor_model_2.pkl
NTD4,0,0.0,regressor_model_2.pkl
PHETHPTOX3,1,0.0,regressor_model_2.pkl
ALATA_L,0,0.0,regressor_model_2.pkl
MEPCT_1,0,0.0,regressor_model_2.pkl
PDH,0,0.0,regressor_model_2.pkl
MALS,0,0.0,regressor_model_2.pkl
ANHMK,0,0.0,regressor_model_2.pkl
RECOAH7,0,0.0,regressor_model_2.pkl
GLUDxi,0,0.0,regressor_model_2.pkl
TRPS1_copy2,0,0.0,regressor_model_2.pkl
ALLTN,0,0.0,regressor_model_2.pkl
NDPK5,0,0.0,regressor_model_2.pkl
HISTD,0,0.0,regressor_model_2.pkl
ME2,0,0.0,regressor_model_2.pkl
GLXCL,0,0.0,regressor_model_2.pkl
PRPPS,1,0.0,regressor_model_2.pkl
URIH,0,0.0,regressor_model_2.pkl
PPCK,0,0.0033354998427253943,regressor_model_2.pkl
ALAR,0,0.0,regressor_model_2.pkl
HPYRI,0,0.0,regressor_model_2.pkl
PRAIi_copy1,0,0.0,regressor_model_2.pkl
CSPMDDH,0,0.0,regressor_model_2.pkl
MAN1PT2,0,0.0,regressor_model_2.pkl
HCO3E,0,0.0,regressor_model_2.pkl
DHAD1_copy1,0,0.0,regressor_model_2.pkl
APPAT,0,0.0,regressor_model_2.pkl
ADPT,0,0.0,regressor_model_2.pkl
PRASCSi_copy2,0,0.0,regressor_model_2.pkl
CBPS,0,0.0,regressor_model_2.pkl
FRDO7r,0,0.0,regressor_model_2.pkl
TRSARr,1,0.0,regressor_model_2.pkl
G5SD_copy1,0,0.0,regressor_model_2.pkl
GLNS_copy2,0,-0.008717724966236857,regressor_model_2.pkl
FRDO6r,0,0.0,regressor_model_2.pkl
MDH,0,0.0,regressor_model_2.pkl
PPM,0,0.0,regressor_model_2.pkl
PTRCTA2,0,0.0,regressor_model_2.pkl
DMALRED,0,0.0,regressor_model_2.pkl
G3PD2,0,0.0,regressor_model_2.pkl
DLYSPYRAT,0,0.0,regressor_model_2.pkl
DHSKDH,1,0.0,regressor_model_2.pkl
VALDHr,0,0.0,regressor_model_2.pkl
MEPCT,0,0.0,regressor_model_2.pkl
LSERDHr,0,0.0,regressor_model_2.pkl
G6PDH2r,1,0.0,regressor_model_2.pkl
DHQTi_copy1,0,0.0,regressor_model_2.pkl
DHQTi_copy2,0,0.0,regressor_model_2.pkl
HPYRRx,0,0.0,regressor_model_2.pkl
GLUDy,0,0.0,regressor_model_2.pkl
LTDCL,0,0.0,regressor_model_2.pkl
H2CO3D2,0,0.0,regressor_model_2.pkl
GAPD,0,0.0,regressor_model_2.pkl
SSALy,1,0.04871610444866859,regressor_model_2.pkl
GLYCTO1,0,0.0,regressor_model_2.pkl
ACS,0,0.0,regressor_model_2.pkl
PDHa,0,0.0,regressor_model_2.pkl
HEPCT,0,0.0,regressor_model_2.pkl
SERAT_copy1,0,0.0,regressor_model_2.pkl
VALTA,0,0.0,regressor_model_2.pkl
SUCOAS,0,0.06107103794658589,regressor_model_2.pkl
FRDO4r,0,0.0,regressor_model_2.pkl
GLNS_copy1,0,0.0,regressor_model_2.pkl
ILEDHr_1,0,0.0,regressor_model_2.pkl
ENO,0,0.0,regressor_model_2.pkl
RBK,0,0.0,regressor_model_2.pkl
ALATRS,0,0.0,regressor_model_2.pkl
PTPATi,0,0.0,regressor_model_2.pkl
FDH,1,0.0,regressor_model_2.pkl
NDPK3,0,0.0,regressor_model_2.pkl
DHAD1_copy2,1,0.0,regressor_model_2.pkl
PHETA1,0,0.0,regressor_model_2.pkl
FALDM,0,0.0,regressor_model_2.pkl
PPND,0,0.0,regressor_model_2.pkl
PPK,0,0.0,regressor_model_2.pkl
PPA,0,0.0,regressor_model_2.pkl
PRASCSi_copy1,0,0.0,regressor_model_2.pkl
AROH,0,0.0,regressor_model_2.pkl
GLUSy,1,0.0,regressor_model_2.pkl
GLYALDDr,1,0.0,regressor_model_2.pkl
LLEUDr,0,0.0,regressor_model_2.pkl
AGMDA,0,0.0,regressor_model_2.pkl
GLYCK,0,0.0,regressor_model_2.pkl
FE3DCITR,0,0.0,regressor_model_2.pkl
TRPS1_copy1,0,0.0,regressor_model_2.pkl
AKGDH,1,0.0,regressor_model_2.pkl
IDPh_1,0,0.0,regressor_model_2.pkl
DLYSOXGAT,0,0.0,regressor_model_2.pkl
NDP8,1,0.0,regressor_model_2.pkl
TALA,0,0.0,regressor_model_2.pkl
URO_c,0,0.0,regressor_model_2.pkl
PGI,0,0.0,regressor_model_2.pkl
ICL,1,0.04975643011999478,regressor_model_2.pkl
PSCVT_copy1,0,0.0,regressor_model_2.pkl
PGK,0,0.0,regressor_model_2.pkl
HDH,0,0.0,regressor_model_2.pkl
ALDD1,0,0.0,regressor_model_2.pkl
FE3DCITCH,0,0.0,regressor_model_2.pkl
AGPOP,1,0.0,regressor_model_2.pkl
PRAIi_copy2,0,0.0,regressor_model_2.pkl
CBMKr,0,0.0,regressor_model_2.pkl
1PPDCRc,0,0.0,regressor_model_2.pkl
GAPDi_nadp,0,0.0,regressor_model_2.pkl
FE3PYOVDL,0,0.0,regressor_model_2.pkl
PGM,0,0.0,regressor_model_2.pkl
PMANM,1,0.0,regressor_model_2.pkl
ILETA,0,0.0,regressor_model_2.pkl
LEUTA,0,0.0,regressor_model_2.pkl
R15BPK,0,0.0,regressor_model_2.pkl
LYSRC,0,0.0,regressor_model_2.pkl
OXOADLR,1,0.0,regressor_model_2.pkl
TRPS3,0,0.0,regressor_model_2.pkl
H2CO3D,0,0.0,regressor_model_2.pkl
SERAT_copy2,1,0.0,regressor_model_2.pkl
HSK,0,0.0,regressor_model_2.pkl
PPNDH,1,0.0,regressor_model_2.pkl
PSCVT_copy2,0,0.0,regressor_model_2.pkl
G5SD_copy2,0,0.0,regressor_model_2.pkl
ADK1,0,0.0,regressor_model_2.pkl
NTD4,0,0.0,regressor_model_2.pkl
PHETHPTOX3,0,0.0,regressor_model_2.pkl
ALATA_L,0,0.0,regressor_model_2.pkl
MEPCT_1,1,0.0,regressor_model_2.pkl
PDH,0,0.0,regressor_model_2.pkl
MALS,0,0.0,regressor_model_2.pkl
ANHMK,0,0.0,regressor_model_2.pkl
RECOAH7,0,0.0,regressor_model_2.pkl
GLUDxi,0,0.0,regressor_model_2.pkl
TRPS1_copy2,0,0.0,regressor_model_2.pkl
ALLTN,0,0.0,regressor_model_2.pkl
NDPK5,0,0.0,regressor_model_2.pkl
HISTD,0,0.0,regressor_model_2.pkl
ME2,0,0.0,regressor_model_2.pkl
GLXCL,0,0.0,regressor_model_2.pkl
PRPPS,0,0.0,regressor_model_2.pkl
URIH,0,0.0,regressor_model_2.pkl
PPCK,0,0.0,regressor_model_2.pkl
ALAR,0,0.0,regressor_model_2.pkl
HPYRI,0,0.0,regressor_model_2.pkl
PRAIi_copy1,0,0.0,regressor_model_2.pkl
CSPMDDH,0,0.0,regressor_model_2.pkl
MAN1PT2,0,0.0,regressor_model_2.pkl
HCO3E,0,0.0,regressor_model_2.pkl
DHAD1_copy1,0,0.0,regressor_model_2.pkl
APPAT,0,0.0,regressor_model_2.pkl
ADPT,0,0.0,regressor_model_2.pkl
PRASCSi_copy2,0,0.0,regressor_model_2.pkl
CBPS,1,0.0,regressor_model_2.pkl
FRDO7r,0,0.0,regressor_model_2.pkl
TRSARr,1,0.0,regressor_model_2.pkl
G5SD_copy1,0,0.0,regressor_model_2.pkl
GLNS_copy2,0,0.0,regressor_model_2.pkl
FRDO6r,0,0.0,regressor_model_2.pkl
MDH,0,0.0,regressor_model_2.pkl
PPM,0,0.0,regressor_model_2.pkl
PTRCTA2,0,0.0,regressor_model_2.pkl
DMALRED,0,0.0,regressor_model_2.pkl
G3PD2,0,0.0,regressor_model_2.pkl
DLYSPYRAT,0,0.0,regressor_model_2.pkl
DHSKDH,0,0.0,regressor_model_2.pkl
VALDHr,0,0.0,regressor_model_2.pkl
MEPCT,0,0.0,regressor_model_2.pkl
LSERDHr,0,0.0,regressor_model_2.pkl
G6PDH2r,1,0.0,regressor_model_2.pkl
DHQTi_copy1,0,0.0,regressor_model_2.pkl
DHQTi_copy2,0,0.0,regressor_model_2.pkl
HPYRRx,0,0.003045195237976776,regressor_model_2.pkl
GLUDy,0,0.0,regressor_model_2.pkl
LTDCL,0,0.0,regressor_model_2.pkl
H2CO3D2,0,0.0,regressor_model_2.pkl
GAPD,0,0.0,regressor_model_2.pkl
SSALy,1,0.07059692798586031,regressor_model_2.pkl
GLYCTO1,0,0.0,regressor_model_2.pkl
ACS,0,0.0,regressor_model_2.pkl
PDHa,0,0.0,regressor_model_2.pkl
HEPCT,0,0.0,regressor_model_2.pkl
SERAT_copy1,0,0.0,regressor_model_2.pkl
VALTA,0,0.0,regressor_model_2.pkl
SUCOAS,0,0.0,regressor_model_2.pkl
FRDO4r,0,0.0,regressor_model_2.pkl
GLNS_copy1,0,0.0,regressor_model_2.pkl
ILEDHr_1,0,0.0,regressor_model_2.pkl
ENO,0,0.0,regressor_model_2.pkl
RBK,0,0.0,regressor_model_2.pkl
ALATRS,0,0.0,regressor_model_2.pkl
PTPATi,0,0.0,regressor_model_2.pkl
FDH,0,0.0,regressor_model_2.pkl
NDPK3,0,0.0,regressor_model_2.pkl
DHAD1_copy2,0,0.0,regressor_model_2.pkl
PHETA1,1,0.0,regressor_model_2.pkl
FALDM,0,0.0,regressor_model_2.pkl
PPND,0,0.0,regressor_model_2.pkl
PPK,0,0.0,regressor_model_2.pkl
PPA,0,0.0,regressor_model_2.pkl
PRASCSi_copy1,0,0.0,regressor_model_2.pkl
AROH,0,-0.017409527987776587,regressor_model_2.pkl
GLUSy,0,0.0,regressor_model_2.pkl
GLYALDDr,1,0.0,regressor_model_2.pkl
LLEUDr,0,0.0,regressor_model_2.pkl
AGMDA,0,0.0,regressor_model_2.pkl
GLYCK,0,0.0,regressor_model_2.pkl
FE3DCITR,0,0.0,regressor_model_2.pkl
TRPS1_copy1,0,0.0,regressor_model_2.pkl
AKGDH,1,0.05562597371974478,regressor_model_2.pkl
IDPh_1,0,0.0,regressor_model_2.pkl
DLYSOXGAT,0,0.0,regressor_model_2.pkl
NDP8,0,0.0,regressor_model_2.pkl
TALA,0,0.0,regressor_model_2.pkl
URO_c,0,0.0,regressor_model_2.pkl
PGI,0,0.0,regressor_model_2.pkl
ICL,1,0.07303332416281463,regressor_model_2.pkl
PSCVT_copy1,0,0.0,regressor_model_2.pkl
PGK,0,0.0,regressor_model_2.pkl
HDH,0,0.0,regressor_model_2.pkl
ALDD1,0,0.0,regressor_model_2.pkl
FE3DCITCH,0,0.0,regressor_model_2.pkl
AGPOP,0,0.0,regressor_model_2.pkl
PRAIi_copy2,0,0.0,regressor_model_2.pkl
CBMKr,0,0.0,regressor_model_2.pkl
1PPDCRc,0,0.0,regressor_model_2.pkl
GAPDi_nadp,0,0.0,regressor_model_2.pkl
FE3PYOVDL,0,0.0,regressor_model_2.pkl
PGM,0,0.0,regressor_model_2.pkl
PMANM,0,0.0,regressor_model_2.pkl
ILETA,0,0.0,regressor_model_2.pkl
LEUTA,0,0.0,regressor_model_2.pkl
R15BPK,0,0.0,regressor_model_2.pkl
LYSRC,0,0.0,regressor_model_2.pkl
OXOADLR,0,0.0,regressor_model_2.pkl
TRPS3,0,0.0,regressor_model_2.pkl
H2CO3D,0,0.0,regressor_model_2.pkl
SERAT_copy2,0,0.0,regressor_model_2.pkl
HSK,0,0.0,regressor_model_2.pkl
PPNDH,0,0.0,regressor_model_2.pkl
PSCVT_copy2,0,0.0,regressor_model_2.pkl
G5SD_copy2,0,0.0,regressor_model_2.pkl
ADK1,0,0.0,regressor_model_2.pkl
NTD4,0,0.0,regressor_model_2.pkl
PHETHPTOX3,0,0.0,regressor_model_2.pkl
ALATA_L,0,0.0,regressor_model_2.pkl
MEPCT_1,1,0.0,regressor_model_2.pkl
PDH,0,0.0,regressor_model_2.pkl
MALS,0,0.0,regressor_model_2.pkl
ANHMK,0,0.0,regressor_model_2.pkl
RECOAH7,0,0.0,regressor_model_2.pkl
GLUDxi,0,0.0,regressor_model_2.pkl
TRPS1_copy2,0,0.0,regressor_model_2.pkl
ALLTN,0,0.0,regressor_model_2.pkl
NDPK5,0,0.0,regressor_model_2.pkl
HISTD,0,0.0,regressor_model_2.pkl
ME2,0,0.0,regressor_model_2.pkl
GLXCL,0,0.0,regressor_model_2.pkl
PRPPS,0,0.0,regressor_model_2.pkl
URIH,0,0.0,regressor_model_2.pkl
PPCK,0,0.0,regressor_model_2.pkl
ALAR,0,0.0,regressor_model_2.pkl
HPYRI,0,0.0,regressor_model_2.pkl
PRAIi_copy1,0,0.0,regressor_model_2.pkl
CSPMDDH,0,0.0,regressor_model_2.pkl
MAN1PT2,0,0.0,regressor_model_2.pkl
HCO3E,0,0.0,regressor_model_2.pkl
DHAD1_copy1,0,0.0,regressor_model_2.pkl
APPAT,0,0.0,regressor_model_2.pkl
ADPT,0,0.0,regressor_model_2.pkl
PRASCSi_copy2,0,0.0,regressor_model_2.pkl
CBPS,0,0.0,regressor_model_2.pkl
